# Mf af A2220 phi2220 logL logPrior
5.445749978238629296e+01 5.581645854779770932e-01 5.473240892357196685e+00 8.649530875969534405e-01 1.976893489580026653e+04 0.000000000000000000e+00
5.717737639048890941e+01 5.143130206419007644e-01 4.455466799777008546e+00 1.222767572566112682e+00 1.976922160904128395e+04 0.000000000000000000e+00
9.308791278951842685e+01 9.289111937386009821e-01 2.944724928637445949e+00 1.379393326339816372e+00 1.976949021660414292e+04 0.000000000000000000e+00
5.476430598106912129e+01 4.768183258551694226e-01 5.228750721392476208e+00 3.409382196540539645e-01 1.976989768133152029e+04 0.000000000000000000e+00
8.624677901993339901e+01 8.480148160042910721e-01 3.117395292407598717e+00 1.229947179114912803e+00 1.977014992541680476e+04 0.000000000000000000e+00
6.950974506871715164e+01 5.855818427640498980e-01 4.778810509746733715e+00 1.087984681438780132e+00 1.977059806677917732e+04 0.000000000000000000e+00
8.933069308256996521e+01 9.397160970941678126e-01 3.771286534935553991e+00 6.972659918316459482e-01 1.977066537250038527e+04 0.000000000000000000e+00
7.462622353507825324e+01 7.816446160715591063e-01 3.121167749003006975e+00 1.350439278843714286e+00 1.977072983695324729e+04 0.000000000000000000e+00
5.981470641083135575e+01 7.147294898447523748e-01 4.740193564111135238e+00 3.921598341561073342e-01 1.977134699053466829e+04 0.000000000000000000e+00
5.653330598673756668e+01 2.801147625572324440e-01 3.741633309104249516e+00 1.315257451033692959e+00 1.977146652602840913e+04 0.000000000000000000e+00
5.702025365808992774e+01 6.400099409223743985e-01 4.468005125367260355e+00 4.973632879468902757e-01 1.977174159534161663e+04 0.000000000000000000e+00
6.574627808693546172e+01 6.978088010897681714e-01 3.478530992079837958e+00 1.117940536599515422e+00 1.977175618079957349e+04 0.000000000000000000e+00
6.426571866683585199e+01 6.046310561529716354e-01 3.685594361064451707e+00 7.075372656451763831e-01 1.977218025111536917e+04 0.000000000000000000e+00
8.474971502353437813e+01 8.373121248202970435e-01 4.191118568170672631e+00 1.227055556149418081e+00 1.977277053567769690e+04 0.000000000000000000e+00
6.331504607666375506e+01 3.356670534113871396e-01 5.769570319405086245e+00 1.674874040589402258e+00 1.977301676325463632e+04 0.000000000000000000e+00
5.568673338111717896e+01 3.095727700785979586e-01 6.956519846550614616e+00 1.488421456538217225e+00 1.977323484639961316e+04 0.000000000000000000e+00
6.428380966241557815e+01 5.124246635588857179e-01 3.899092672288391626e+00 1.490234872019988943e+00 1.977342405056547068e+04 0.000000000000000000e+00
6.032729496506195233e+01 5.949542620225337641e-01 3.611856678730532622e+00 7.224587634374314282e-01 1.977421275389704897e+04 0.000000000000000000e+00
5.715310062350399534e+01 4.624749401317200248e-01 4.894387898136801418e+00 5.725888452202277934e-01 1.977444101584914824e+04 0.000000000000000000e+00
5.746447309665788339e+01 4.057084113492577249e-01 5.440555493700470535e+00 1.448376917919323770e+00 1.977528503654740416e+04 0.000000000000000000e+00
6.537363726706963973e+01 4.670435087758873505e-01 4.266001140513887790e+00 1.522071803251571875e+00 1.977538137563818236e+04 0.000000000000000000e+00
5.656662508137513612e+01 4.006039968269920482e-01 5.261723842061480028e+00 1.392250639547230717e+00 1.977542578072792821e+04 0.000000000000000000e+00
5.948770912296798485e+01 2.359464404987860753e-01 6.465020648857453089e+00 1.548307832141651463e+00 1.977553929856306422e+04 0.000000000000000000e+00
6.619151221761774195e+01 7.107231606098293186e-01 4.030176785594933087e+00 5.182361795213601408e-01 1.977576497009534069e+04 0.000000000000000000e+00
5.265808659109588774e+01 4.276880949749488070e-01 4.651405595527863035e+00 8.386766201545089450e-01 1.977594184590247096e+04 0.000000000000000000e+00
8.491929945364759647e+01 9.203662946471854456e-01 4.026138795185811858e+00 8.010868240399570128e-01 1.977594624891546482e+04 0.000000000000000000e+00
7.113320070077001844e+01 5.950035773662596394e-01 4.282425800814342765e+00 1.425775545786892362e+00 1.977601941730166436e+04 0.000000000000000000e+00
6.513510633650220427e+01 5.121142120325478109e-01 4.916223311416619168e+00 1.062186643348635329e+00 1.977609302767346526e+04 0.000000000000000000e+00
6.997634011916777297e+01 5.759643056322027999e-01 4.214067531278802292e+00 1.421892568837750614e+00 1.977629923354476341e+04 0.000000000000000000e+00
7.536185938679967933e+01 8.569557829237421931e-01 3.357144370302599601e+00 8.585643174120933807e-01 1.977633054191757401e+04 0.000000000000000000e+00
6.105272952463354841e+01 6.197561006935713435e-01 5.198793971639632971e+00 1.123853998763860940e+00 1.977679153052911352e+04 0.000000000000000000e+00
7.020524032429976558e+01 8.042560601828816491e-01 4.143056047861534807e+00 9.395051396987522674e-01 1.977690268183341323e+04 0.000000000000000000e+00
