# Network	H1	L1	
1.422407640046709787e+01 1.185680689852013359e+01 7.857511031970009441e+00
1.431133118123019798e+01 1.193621742736587876e+01 7.895626238969193800e+00
1.419573975971860769e+01 1.184752050928674905e+01 7.820184467625143299e+00
1.434322467577842453e+01 1.195739080123946074e+01 7.921420284664427491e+00
1.419071114731309891e+01 1.184299912492980944e+01 7.817906023571017826e+00
1.437490785887202449e+01 1.198340304851094551e+01 7.939523117165113497e+00
1.421696648916594086e+01 1.186183108107023187e+01 7.837033849500940619e+00
1.417908505720470203e+01 1.183914341224912192e+01 7.802636498238521234e+00
1.418843652491374563e+01 1.183177202531793171e+01 7.830766358563536755e+00
1.426625652102618780e+01 1.189734503438573299e+01 7.872690534785382610e+00
1.428324864504334712e+01 1.191343786825115636e+01 7.879161758426588058e+00
1.423466356989556658e+01 1.187162595077399097e+01 7.854307368127473765e+00
1.421528610911820500e+01 1.186215799135387350e+01 7.833490087582188899e+00
1.419886917279465344e+01 1.184491668872481718e+01 7.829804239143315137e+00
1.420856560248740763e+01 1.185136544005722037e+01 7.837631892759808316e+00
1.436596799455916695e+01 1.197569497236117897e+01 7.934971099484955381e+00
1.418747715807506182e+01 1.183710038320705671e+01 7.820969417455931882e+00
1.419859765917467165e+01 1.184391939479150757e+01 7.830820445955968268e+00
1.421352925573155801e+01 1.185921321358011582e+01 7.834760740340683149e+00
1.427321889564633572e+01 1.190090591758979244e+01 7.879924871704795386e+00
1.425231503475616890e+01 1.188826791331627852e+01 7.861143038461477772e+00
1.418436424935235962e+01 1.183723874129570142e+01 7.815111524468060011e+00
1.436740742265278215e+01 1.197721770118574547e+01 7.935278960874728504e+00
1.418596721509890202e+01 1.184246564513752098e+01 7.810100720963746745e+00
1.419291892987374482e+01 1.184631487124086924e+01 7.816890156666261191e+00
1.420730428132980094e+01 1.185511157952560701e+01 7.829675879580835662e+00
1.422665226296235197e+01 1.186025483467673070e+01 7.856970781909463852e+00
1.427311122030794976e+01 1.190749154000986110e+01 7.869774401587013912e+00
1.419021394766652122e+01 1.184580295088333024e+01 7.812753952953672254e+00
1.419753495047276992e+01 1.184775584634008005e+01 7.823086352291547918e+00
1.421134598907057800e+01 1.185961580939900983e+01 7.830189504381452892e+00
1.419313539404490321e+01 1.183617062769541661e+01 7.832634115402714592e+00
