# Mf af A2220 phi2220 logL logPrior
7.696841079499985483e+01 3.233967304547091803e-01 3.415311220794389424e+00 4.679721033317740808e-02 1.961893099916583014e+04 0.000000000000000000e+00
8.486472017892494080e+01 5.099172124646944582e-01 3.938615093788429888e+00 4.285757574497315314e-01 1.961979911357637320e+04 0.000000000000000000e+00
6.984715061413496073e+01 3.799020097883504810e-01 2.178921961953082409e+00 5.494802163538730078e+00 1.961995124416204999e+04 0.000000000000000000e+00
6.248883377281003959e+01 6.232095910360341273e-01 6.378702229276266067e+00 2.142830921328934046e+00 1.962029441588333793e+04 0.000000000000000000e+00
5.548020645831422826e+01 7.603854317493183856e-01 4.549361810473142143e+00 4.809251763029304350e+00 1.962066115841079227e+04 0.000000000000000000e+00
6.290382733027649920e+01 5.800409000955776273e-01 2.238349922725762831e+00 5.049341108479150186e+00 1.962127574760181597e+04 0.000000000000000000e+00
7.413367496788502820e+01 3.904158463821709169e-01 2.008216778104674027e+00 4.110205631313721852e+00 1.962166981490362014e+04 0.000000000000000000e+00
7.744127769802589967e+01 2.617716326440905350e-01 2.799520416265448564e+00 6.073436018351781485e+00 1.962219205216366026e+04 0.000000000000000000e+00
7.595818547608060101e+01 7.273036104974021088e-01 4.754568574821062654e+00 6.201377662961082393e+00 1.962416845968019697e+04 0.000000000000000000e+00
8.104411603267966768e+01 4.310978093839219483e-01 2.591428531061698237e+00 6.056456972227543645e+00 1.962432774581449848e+04 0.000000000000000000e+00
7.449919784761127062e+01 4.244399610244927734e-01 5.469685502446806069e+00 2.940699812010355796e+00 1.962466561704684136e+04 0.000000000000000000e+00
7.324328096507065311e+01 4.929384740879820259e-01 2.687055974356560739e+00 5.904901283771876841e+00 1.962468543445722389e+04 0.000000000000000000e+00
7.591483711542066715e+01 6.005920189618860761e-01 2.233954165445918960e+00 3.498338243289979665e+00 1.962475315159363890e+04 0.000000000000000000e+00
5.343404759717871144e+01 9.238439472267738761e-01 3.234928600405182042e+00 1.837223156676803804e+00 1.962520620871228311e+04 0.000000000000000000e+00
5.301449052762886538e+01 4.733820640543353053e-01 6.962232877865590197e+00 1.974835065230038600e+00 1.962582654679858388e+04 0.000000000000000000e+00
5.153946875762488133e+01 3.777833913993041692e-01 5.988917637833730545e+00 5.459008010590935989e+00 1.962648834965003334e+04 0.000000000000000000e+00
9.591917258561875315e+01 6.535408794698299717e-01 5.735407011593128601e+00 1.353636442406612073e+00 1.962678755281983831e+04 0.000000000000000000e+00
9.365760453923920181e+01 7.350696658360386104e-01 3.393340033637534781e+00 4.149102632931630508e-01 1.962736467325731792e+04 0.000000000000000000e+00
7.965828755676629669e+01 7.857071726814838231e-01 6.942962701821580929e+00 2.211065474209120474e+00 1.962749735988400789e+04 0.000000000000000000e+00
8.116198066113003051e+01 7.891827934216122387e-01 1.037419164225280577e+00 4.340583872107157681e+00 1.963067436422266110e+04 0.000000000000000000e+00
9.693859361825333565e+01 5.424625884938834020e-01 2.014366505936008966e+00 5.964363028306374659e+00 1.963176283155378042e+04 0.000000000000000000e+00
8.511930894784104851e+01 3.472334518767422606e-01 5.893873111587890179e+00 1.323819283621112231e+00 1.963296282412251458e+04 0.000000000000000000e+00
9.119978666534305489e+01 2.931526024411309495e-01 2.045930487417527477e+00 4.632137665928325099e+00 1.963315885449981579e+04 0.000000000000000000e+00
5.169638361755917089e+01 8.630708888876074125e-01 1.868976781707025747e+00 3.174462858532781873e+00 1.963321430031613272e+04 0.000000000000000000e+00
5.134394967172302415e+01 7.764870614136907268e-01 3.215356058979515819e+00 4.519168476191689265e+00 1.963382769723727324e+04 0.000000000000000000e+00
5.389365594794483627e+01 3.047319788160866572e-01 3.700019541928164291e+00 5.469299762105469753e+00 1.963430475326037413e+04 0.000000000000000000e+00
7.799797371952492142e+01 6.895883585289233064e-01 1.103672209905314672e+00 4.308733161900628161e+00 1.963448652623836460e+04 0.000000000000000000e+00
9.095415863020144798e+01 2.961439005690418291e-01 5.401590261800245152e+00 1.460568130278614873e+00 1.963564004450181892e+04 0.000000000000000000e+00
9.897573042925844788e+01 4.317819205692927098e-01 6.964377906279308306e+00 2.506014387109924080e+00 1.963590737407287816e+04 0.000000000000000000e+00
5.495384466022593983e+01 3.369753245401504449e-01 6.510362046242069489e+00 5.925506811033725008e+00 1.963688426100494689e+04 0.000000000000000000e+00
5.770898177253678085e+01 7.267632040664782078e-01 1.687763953997498678e+00 4.256307656806854745e+00 1.963864039206590678e+04 0.000000000000000000e+00
5.856574214431302039e+01 4.848135959113890614e-01 1.152485575512066873e+00 4.343040387193539686e+00 1.963885887232418463e+04 0.000000000000000000e+00
5.176758207537022827e+01 6.227129185707114267e-01 4.463054860678782099e+00 4.985466869273494694e+00 1.963917773293355276e+04 0.000000000000000000e+00
7.518484258840021539e+01 8.557123608528888203e-01 8.764660579784031569e-01 4.017400150846385465e+00 1.963954867982137148e+04 0.000000000000000000e+00
8.518106398055051898e+01 6.330200663804133043e-01 2.823015253223069454e+00 3.349697712451950693e+00 1.964043371832392222e+04 0.000000000000000000e+00
5.085797978640544414e+01 7.330775671696109219e-01 1.567078325822742535e+00 2.994556284569772409e+00 1.964129903326422937e+04 0.000000000000000000e+00
8.417175620124696422e+01 2.771813969225519481e-01 1.560778097536523745e+00 5.261939393923532826e+00 1.964142056372886873e+04 0.000000000000000000e+00
9.952851933697908748e+01 2.241729753570268768e-01 6.753313723026391990e+00 2.728896605129635944e+00 1.964177556366409772e+04 0.000000000000000000e+00
8.526341883816813549e+01 9.385286894601725383e-01 2.558058294894320905e+00 2.066745103546587359e+00 1.964209135789701031e+04 0.000000000000000000e+00
5.352687116887113206e+01 7.185584056883194126e-01 5.691780428783093981e+00 5.120707111075480711e+00 1.964237152140844410e+04 0.000000000000000000e+00
8.275136977042399167e+01 8.893191550802627132e-01 7.116190881049599959e-01 3.870127037479726972e+00 1.964322653548918606e+04 0.000000000000000000e+00
5.106021045453257301e+01 2.948332277940731161e-01 1.842835466430841729e+00 2.851948884004143814e+00 1.964377400756671341e+04 0.000000000000000000e+00
9.697846827068899245e+01 8.605995692985742851e-01 1.098188070506807668e+00 5.623175776712667329e+00 1.964385730012976273e+04 0.000000000000000000e+00
5.320609781258125537e+01 8.514005553541813542e-01 3.905785448494451195e+00 1.585074118108808161e+00 1.964448474326576616e+04 0.000000000000000000e+00
9.875061188738420981e+01 9.085924531956953709e-01 2.550108515788523267e+00 1.102547397139025387e-01 1.964503034572078468e+04 0.000000000000000000e+00
9.539246668954159247e+01 6.459078846843558930e-01 5.671082535204138964e+00 2.736714884564476868e+00 1.964675121792142090e+04 0.000000000000000000e+00
