# Mf af A2220 phi2220 logL logPrior
5.582490912431727281e+01 3.680594144342281826e-01 5.580330331441595071e+00 1.226725648399173307e+00 1.978376497361207294e+04 0.000000000000000000e+00
6.581936486210507553e+01 7.118678951304203695e-01 4.482003063009172728e+00 7.221353594631143569e-01 1.978377592018000360e+04 0.000000000000000000e+00
8.036472963944854087e+01 8.583665050637457883e-01 4.244633050665208351e+00 9.702236760342730637e-01 1.978378302980812805e+04 0.000000000000000000e+00
5.415983865175615364e+01 2.799203176416083516e-01 5.310281644967234982e+00 1.012019265454027206e+00 1.978378785063862597e+04 0.000000000000000000e+00
7.155522799459667738e+01 7.766903659548025640e-01 4.714034614814853086e+00 1.093192370503662136e+00 1.978379318797195447e+04 0.000000000000000000e+00
6.736069813096882797e+01 6.694189751934691568e-01 5.673220644345684960e+00 9.645408680920917188e-01 1.978379806932741849e+04 0.000000000000000000e+00
5.703873839935889833e+01 3.214657299952148328e-01 5.439917967149702882e+00 1.339765116149310487e+00 1.978380406720230894e+04 0.000000000000000000e+00
5.667222703648157278e+01 4.966075081919412160e-01 5.820872978050463331e+00 8.592761635047941882e-01 1.978380961498917895e+04 0.000000000000000000e+00
6.540974857988979352e+01 6.560185917234937492e-01 5.061877514141547962e+00 7.921919761574647278e-01 1.978381803378611949e+04 0.000000000000000000e+00
7.849555734487888969e+01 8.118750595409083282e-01 4.517717336167287101e+00 1.165887091503356787e+00 1.978382847751598456e+04 0.000000000000000000e+00
5.400910437278990628e+01 3.311664827841728775e-01 5.388319659833504360e+00 1.116756179633489499e+00 1.978384656773058305e+04 0.000000000000000000e+00
7.206318595701843321e+01 7.771488216135092886e-01 3.848501720794839098e+00 9.823964412599978102e-01 1.978384954682678654e+04 0.000000000000000000e+00
6.146889454353316751e+01 4.771758429250712585e-01 4.707596762450493522e+00 1.125418543646330649e+00 1.978386831861584869e+04 0.000000000000000000e+00
6.162540627113328640e+01 6.378177384348151513e-01 5.407690191903995469e+00 7.483246262700193885e-01 1.978387041146521005e+04 0.000000000000000000e+00
5.824984332599690617e+01 3.495175783808925907e-01 5.842406593737525355e+00 1.370707026084213132e+00 1.978387049778205983e+04 0.000000000000000000e+00
6.127561218198626847e+01 5.648259347495936389e-01 4.463642693911916481e+00 1.004329243098823543e+00 1.978387077356603550e+04 0.000000000000000000e+00
5.848028647022492521e+01 3.614934076135964958e-01 6.135451015569412192e+00 1.208170418398991419e+00 1.978388667374021315e+04 0.000000000000000000e+00
6.606312295867768114e+01 6.436111300501070609e-01 5.825312781302862675e+00 1.205491948211145914e+00 1.978388733444668469e+04 0.000000000000000000e+00
5.846127252440408029e+01 5.584072925229836004e-01 5.482566008254257994e+00 8.329453689096844027e-01 1.978389105014878078e+04 0.000000000000000000e+00
5.472722501359758951e+01 3.099691729969804577e-01 5.591704244523511669e+00 1.242041986696242439e+00 1.978389854485422256e+04 0.000000000000000000e+00
5.788398878546799153e+01 4.546245605918050603e-01 6.101248169442553326e+00 1.176727252150095993e+00 1.978389949934598189e+04 0.000000000000000000e+00
5.575304552798417035e+01 4.101274018187393566e-01 6.311838337200772919e+00 9.486886127736273711e-01 1.978392458115353656e+04 0.000000000000000000e+00
5.321186137702289187e+01 2.342900015543201986e-01 6.514149643774773679e+00 1.219168758414401088e+00 1.978394724184917504e+04 0.000000000000000000e+00
5.500228429053491652e+01 2.482859871573391830e-01 6.322027322442849595e+00 1.312213631586020446e+00 1.978395049964698774e+04 0.000000000000000000e+00
5.721919629303912558e+01 4.500460591296734369e-01 4.842496540771677793e+00 1.016542552209853456e+00 1.978398922694734938e+04 0.000000000000000000e+00
6.364164561718509816e+01 5.264195336717176765e-01 5.868095186016368814e+00 1.165025024347243754e+00 1.978398925833246176e+04 0.000000000000000000e+00
7.780753350211330144e+01 8.288763632535067760e-01 4.738780432018671718e+00 1.054979947925219097e+00 1.978400461809437547e+04 0.000000000000000000e+00
5.625373055985651405e+01 3.302288233077197432e-01 5.830677357755813084e+00 1.046276859805159054e+00 1.978402102359785204e+04 0.000000000000000000e+00
7.097203855063912670e+01 7.755741736603826153e-01 4.407984908062369200e+00 1.035101183335786157e+00 1.978402125399004944e+04 0.000000000000000000e+00
6.898194871010468887e+01 6.526601207766368207e-01 5.605999440502857034e+00 1.268185902163451395e+00 1.978402832663752633e+04 0.000000000000000000e+00
5.845164180553415889e+01 4.668878413380512793e-01 5.614678662657581754e+00 8.791756333683705682e-01 1.978404320628129426e+04 0.000000000000000000e+00
6.371933358346806386e+01 6.595259774643118522e-01 5.746811368610857507e+00 9.339708849514073430e-01 1.978404595414286450e+04 0.000000000000000000e+00
5.885398307531551865e+01 4.245143972339510130e-01 5.970481293890511409e+00 1.039559414986102492e+00 1.978404694822406964e+04 0.000000000000000000e+00
6.467901644631317026e+01 7.000355963982050067e-01 5.298304745401196669e+00 8.362315060006875189e-01 1.978404757794470061e+04 0.000000000000000000e+00
6.764421843249682809e+01 7.429061576859534721e-01 5.072304617445423602e+00 7.249978491279350790e-01 1.978405767913085219e+04 0.000000000000000000e+00
6.857882405344136600e+01 7.089169669255762640e-01 5.497715291961466910e+00 9.047037467081978646e-01 1.978407325094420594e+04 0.000000000000000000e+00
