# Mf af A2220 phi2220 logL logPrior
5.912149611193459009e+01 3.161294490007890423e-01 5.546426165475440762e+00 1.258245238586875425e+00 1.978126864363349887e+04 0.000000000000000000e+00
7.383014735051949629e+01 8.256883503087130149e-01 4.924853910538582014e+00 9.512663124774067835e-01 1.978128531705112255e+04 0.000000000000000000e+00
6.004255388843921537e+01 4.959918190218802758e-01 4.334225701827123522e+00 1.167131026220090240e+00 1.978130232064587108e+04 0.000000000000000000e+00
5.577299649235148138e+01 3.232510618146434145e-01 4.565177804834010367e+00 1.132692533356190800e+00 1.978132090099832567e+04 0.000000000000000000e+00
6.538544633164893582e+01 6.560851537624904362e-01 4.794020655323042668e+00 7.191643013155983866e-01 1.978132596288710556e+04 0.000000000000000000e+00
5.023865387391757054e+01 2.875054330238226985e-01 6.039931914134425206e+00 7.876062930503777704e-01 1.978132735826202770e+04 0.000000000000000000e+00
5.747943890527020727e+01 4.650200585218521865e-01 4.483531871114658784e+00 1.051740570861099844e+00 1.978132870153823387e+04 0.000000000000000000e+00
5.764618879931620654e+01 3.983706288501523973e-01 5.177320366667348850e+00 1.340716794427039282e+00 1.978133268926431629e+04 0.000000000000000000e+00
7.415420793212003048e+01 7.375936547986408076e-01 3.770303958197794181e+00 1.228447483012143682e+00 1.978134230744174783e+04 0.000000000000000000e+00
5.057110771148207107e+01 2.257472563389929798e-01 6.583428726384918050e+00 1.117658054690284564e+00 1.978134640104263963e+04 0.000000000000000000e+00
5.550537280073308466e+01 3.685216472140462884e-01 4.729844942738741231e+00 8.832499921987002622e-01 1.978134973480846384e+04 0.000000000000000000e+00
6.191754292621813960e+01 5.696885885232277902e-01 5.797265449695835571e+00 8.041715277624743585e-01 1.978135771608764844e+04 0.000000000000000000e+00
6.810495693707203202e+01 6.672621303331043308e-01 6.131515544918569205e+00 1.203500830582860504e+00 1.978136624962118731e+04 0.000000000000000000e+00
5.561661883709559362e+01 3.468806748490437797e-01 5.771209475097229813e+00 8.762575286200200431e-01 1.978139567370736404e+04 0.000000000000000000e+00
5.029167882231354270e+01 2.888874735987210229e-01 5.690657462199984806e+00 7.897064421985546812e-01 1.978139900878112167e+04 0.000000000000000000e+00
6.088098425290250759e+01 4.556885649365869928e-01 5.401601068131238748e+00 1.431736680169791054e+00 1.978144030444115197e+04 0.000000000000000000e+00
7.218624859063277199e+01 7.361708823788666312e-01 4.694523608646036905e+00 1.358103965015139414e+00 1.978144561752548543e+04 0.000000000000000000e+00
5.581748929959383076e+01 2.708885571140089432e-01 6.140445872249380876e+00 1.088317938903018200e+00 1.978144685168282012e+04 0.000000000000000000e+00
5.947162827171351296e+01 3.768040501788523788e-01 4.995481329682061045e+00 1.118025587155847766e+00 1.978146309206318256e+04 0.000000000000000000e+00
6.387771314984460957e+01 6.169380208826489298e-01 6.417541300034871554e+00 1.024690473799874768e+00 1.978147213672386351e+04 0.000000000000000000e+00
5.427477148303869114e+01 4.519689690869286292e-01 5.364078273931529139e+00 7.051050978459442176e-01 1.978147436647969880e+04 0.000000000000000000e+00
8.019982435522157971e+01 8.514639528217643472e-01 4.623173377795504635e+00 9.691797732633324891e-01 1.978148551873636461e+04 0.000000000000000000e+00
5.924568976224895067e+01 3.432210057072844211e-01 5.972077091620098699e+00 1.219933446885991257e+00 1.978149116602818685e+04 0.000000000000000000e+00
6.923424469549574667e+01 6.469913077861816353e-01 5.893381801091512884e+00 1.246876535511634909e+00 1.978150220061113941e+04 0.000000000000000000e+00
7.345028617793397530e+01 7.579286280824567568e-01 5.144964378507824954e+00 1.312844349462619853e+00 1.978150441036984557e+04 0.000000000000000000e+00
6.986426631685284860e+01 7.971559994217513045e-01 5.065460156803154312e+00 7.474583854342080613e-01 1.978154380573397430e+04 0.000000000000000000e+00
7.072322024231900173e+01 7.328888936349791106e-01 4.154488274738956655e+00 8.114681223536528432e-01 1.978155777880280584e+04 0.000000000000000000e+00
7.234567761968742161e+01 7.495874347346236366e-01 5.002792066491743128e+00 8.783948704616940661e-01 1.978157383160357494e+04 0.000000000000000000e+00
6.759885991041196007e+01 6.812987318953829252e-01 4.027235021427960859e+00 1.189073099241163778e+00 1.978157895792882482e+04 0.000000000000000000e+00
7.323275699218707757e+01 7.903816133529661947e-01 3.516135708615682809e+00 9.134828265426970795e-01 1.978158193012796255e+04 0.000000000000000000e+00
6.744077701840824091e+01 5.606473786938643844e-01 5.535827790588817798e+00 1.405273140702542944e+00 1.978158993630266923e+04 0.000000000000000000e+00
6.608458470055197154e+01 6.710944966502654374e-01 3.911618631112976807e+00 1.046801420939316607e+00 1.978159059299917863e+04 0.000000000000000000e+00
5.753982970905114058e+01 4.261071527173160289e-01 5.128439570313751084e+00 8.318424558366743771e-01 1.978159286265240371e+04 0.000000000000000000e+00
6.471021005687036620e+01 5.512044473898192187e-01 5.493702510416956564e+00 1.045715207000456504e+00 1.978159479656741314e+04 0.000000000000000000e+00
5.438303361687680848e+01 3.955932390582261315e-01 6.562511153083653959e+00 1.031857980796477392e+00 1.978159870967531970e+04 0.000000000000000000e+00
7.364595133787659620e+01 7.511727349476771121e-01 3.649973884667192969e+00 1.167309636207057411e+00 1.978160119999216840e+04 0.000000000000000000e+00
6.417618241627022257e+01 5.978750703115180976e-01 6.430959538217241978e+00 1.164626347316874089e+00 1.978160534314256802e+04 0.000000000000000000e+00
5.528372706574807438e+01 3.107729217653498188e-01 4.701168838515933146e+00 1.031973553091219742e+00 1.978161016973026199e+04 0.000000000000000000e+00
5.738193027716850025e+01 3.258577657223793445e-01 4.983088034280067191e+00 1.085201793804501103e+00 1.978161157914823343e+04 0.000000000000000000e+00
5.975094496443310277e+01 5.703611311441248999e-01 5.725281655001559500e+00 1.070826071153729409e+00 1.978161813954160607e+04 0.000000000000000000e+00
6.658639062362018990e+01 6.942906202539831373e-01 6.020697002268391884e+00 1.044972224791969051e+00 1.978163267148796876e+04 0.000000000000000000e+00
7.419421524506230980e+01 8.104499622547226556e-01 3.678084251155433471e+00 1.045492968863934280e+00 1.978163500853934238e+04 0.000000000000000000e+00
6.418045483324559086e+01 5.529571646745000679e-01 4.840357701734049556e+00 1.398474830675436209e+00 1.978163618318356021e+04 0.000000000000000000e+00
5.637947301447260173e+01 3.838778544487149169e-01 4.765017412491208582e+00 1.202556207301449520e+00 1.978164220494765686e+04 0.000000000000000000e+00
8.310308546186045930e+01 8.756732565720234396e-01 3.449872194445759988e+00 1.098239789552009293e+00 1.978164362482807701e+04 0.000000000000000000e+00
6.861648856562845822e+01 6.985436879032759228e-01 3.750595407634795375e+00 9.703951980404982303e-01 1.978165245327247976e+04 0.000000000000000000e+00
5.338160537367929237e+01 3.064588999887542520e-01 6.861843236353073472e+00 9.978088509640622439e-01 1.978165433275754913e+04 0.000000000000000000e+00
6.886585535154374327e+01 6.321321592075849205e-01 4.730721301962555359e+00 1.081256450408675684e+00 1.978165456601731421e+04 0.000000000000000000e+00
7.146022874812820191e+01 6.812315508082215088e-01 5.502921621289451615e+00 1.223153698757768693e+00 1.978165632476846804e+04 0.000000000000000000e+00
8.167109611142143422e+01 8.406081360513761869e-01 3.964602561797012648e+00 1.276525929414155547e+00 1.978166621174793545e+04 0.000000000000000000e+00
6.047173270850436211e+01 6.238624639077212652e-01 4.754230004634196760e+00 8.588903147715609698e-01 1.978167100979595489e+04 0.000000000000000000e+00
6.354813781615003165e+01 6.344040249401338150e-01 4.952624017432241565e+00 6.870927345293684763e-01 1.978167752892968201e+04 0.000000000000000000e+00
5.222870882179649499e+01 2.079581381213822244e-01 6.538473202925423777e+00 9.850243819080545249e-01 1.978168233036085439e+04 0.000000000000000000e+00
6.500387785713046185e+01 7.211636167593828972e-01 5.501778179433865823e+00 6.924121803882777870e-01 1.978168976946008115e+04 0.000000000000000000e+00
5.348387644903161942e+01 3.638030759711357032e-01 6.662237708938368641e+00 9.212074353544635885e-01 1.978169601220466939e+04 0.000000000000000000e+00
5.795313541785012745e+01 5.219892169318540720e-01 6.240731851940758190e+00 7.807175462235629304e-01 1.978169726788821572e+04 0.000000000000000000e+00
