# Network	H1	L1	
1.437963782865067053e+01 1.141083891843488196e+01 8.750242240115026604e+00
1.438496247632480340e+01 1.144623342179499836e+01 8.712685343741949140e+00
1.439671483536148244e+01 1.141627496385874529e+01 8.771206530477400065e+00
1.439368781337239156e+01 1.147233898576304512e+01 8.692737604723049571e+00
1.439308820163702052e+01 1.143380022602257462e+01 8.742379560023055163e+00
1.452481114534367990e+01 1.156319495154147958e+01 8.789918163472602686e+00
1.438112526573934247e+01 1.141335721529035574e+01 8.749402321591231768e+00
1.440335492176862076e+01 1.140372744267708605e+01 8.798388114624740908e+00
1.437663222892511072e+01 1.139511801556057691e+01 8.765776614608370210e+00
1.436553729093763287e+01 1.142337979066548925e+01 8.710628898967918587e+00
1.441670228138222143e+01 1.146623190556058347e+01 8.738811736038021749e+00
1.436502612029812909e+01 1.143818504858951890e+01 8.690333608732791149e+00
1.438931453663585103e+01 1.144938019720104982e+01 8.715736683389435413e+00
1.436748998859994941e+01 1.141876976262630095e+01 8.719889086487915719e+00
1.442534932534922731e+01 1.148669943380187242e+01 8.726192713655203548e+00
1.445700223250605987e+01 1.150488858545382342e+01 8.754567504279096468e+00
1.437434326762922510e+01 1.144849731323262887e+01 8.692160470478148326e+00
1.443267411001072986e+01 1.149261037662624574e+01 8.730520528401312319e+00
1.436651232637906261e+01 1.143230747272249026e+01 8.700518505993480645e+00
1.436775995321063171e+01 1.140804056980513081e+01 8.734365256317335735e+00
1.436912990678704283e+01 1.144400365436584366e+01 8.689457672201587712e+00
1.438109380417996519e+01 1.138987305366971192e+01 8.779900388154297630e+00
1.442059250175891627e+01 1.149505187347962476e+01 8.707311325994840701e+00
1.441930614543250222e+01 1.147975146481605080e+01 8.725347902620345764e+00
1.441796748524233962e+01 1.146861663395996089e+01 8.737769675881953191e+00
1.440032382065422034e+01 1.145958227491947490e+01 8.720510319015323475e+00
1.440200263569468042e+01 1.145345131403971628e+01 8.731330535232212142e+00
1.438036915062891907e+01 1.145543105914208404e+01 8.692992359228366439e+00
1.447030907155360246e+01 1.148618114863559292e+01 8.800993537494209207e+00
1.438236913245080828e+01 1.144813229309903591e+01 8.705906550255221532e+00
1.437020081640401337e+01 1.141621583924288963e+01 8.727696569862997578e+00
1.438538845238748465e+01 1.145293390231853436e+01 8.704579596695403154e+00
1.437482194710031003e+01 1.144308837136609291e+01 8.700070950052239738e+00
1.442838810864165566e+01 1.146510269844777774e+01 8.759554984566134905e+00
1.451588219289908110e+01 1.155603822881100307e+01 8.784578321831009617e+00
