# Network	H1	L1	
5.544316403123443848e+01 4.543448403441388450e+01 3.177502318364154732e+01
5.640199364174733176e+01 4.623968325524508316e+01 3.229669610375515987e+01
5.641256639704972997e+01 4.590123420253821251e+01 3.279412060393266160e+01
5.450061965340231040e+01 4.443530248362575463e+01 3.155663853761210191e+01
5.454874188199637786e+01 4.461928309566972217e+01 3.137968796749177969e+01
5.397495877299873968e+01 4.391288399252817953e+01 3.138398945331323020e+01
5.686137244442550553e+01 4.650082124430382891e+01 3.272444498947191249e+01
5.741028232609045290e+01 4.684089837082487406e+01 3.319443863925808103e+01
5.428998517013359759e+01 4.443947013576323002e+01 3.118550919619453410e+01
5.724037574770824222e+01 4.666533106989950141e+01 3.314826529210085937e+01
5.399486549498572430e+01 4.396715994989332188e+01 3.134221347898224153e+01
5.435738294187453334e+01 4.423624016419111626e+01 3.158924083332167143e+01
5.457462949749055525e+01 4.446772302516124142e+01 3.163877042089200842e+01
5.306137788135986710e+01 4.330772910710908263e+01 3.065861089895827263e+01
5.558572422870361862e+01 4.529968988719254952e+01 3.221351943134548179e+01
5.595880435174852607e+01 4.562999976668415769e+01 3.239276008261218465e+01
5.654771055518166634e+01 4.620075542389903234e+01 3.260573212325815007e+01
5.454456323082336411e+01 4.450827779512462001e+01 3.152970957292986398e+01
5.628016469328630933e+01 4.586919714646915480e+01 3.261094434452607516e+01
5.477590511912044491e+01 4.495385179775067996e+01 3.129777931682619041e+01
5.524316891524095752e+01 4.496421721450774101e+01 3.209403187641606081e+01
5.480523747732655693e+01 4.480391256786879950e+01 3.156300799285340375e+01
5.356499001152751305e+01 4.360481829847201851e+01 3.110993372047394345e+01
5.435848167859100499e+01 4.451877338163600939e+01 3.119171920552393473e+01
5.729965659871862016e+01 4.686310194626743453e+01 3.297120444122148797e+01
5.619670478088843879e+01 4.589875716277057904e+01 3.242489351013115595e+01
5.502214729605037746e+01 4.500515148808937482e+01 3.165395761358112381e+01
5.477985536493054752e+01 4.468461146012104024e+01 3.168782183206553427e+01
5.747238731230722664e+01 4.707964929600456117e+01 3.296334214762013914e+01
5.604208438111783863e+01 4.582604126997426164e+01 3.225971424707522317e+01
5.454062212299781720e+01 4.464203258352432613e+01 3.133318350208276826e+01
5.385001374257115003e+01 4.405687246776965083e+01 3.096475364723223578e+01
5.510625771307674370e+01 4.486904283578012098e+01 3.199169633109439914e+01
5.631848315032638652e+01 4.590682921066226641e+01 3.262414100289358743e+01
5.589510636013738321e+01 4.571636296762548568e+01 3.216017835807804204e+01
5.739910328695131625e+01 4.682121559993483828e+01 3.320287378963639924e+01
5.417539173207646286e+01 4.423547064583440402e+01 3.127612837397655809e+01
5.699141951076829571e+01 4.671644742520173565e+01 3.264345934212155953e+01
5.634059552515648761e+01 4.610771278270165396e+01 3.237810257067534536e+01
5.741722884619550626e+01 4.688725958531559712e+01 3.314095739346731051e+01
5.564408079894902670e+01 4.532039604090695661e+01 3.228506513320537152e+01
5.704587942304805637e+01 4.659909411289930858e+01 3.290526989717741913e+01
5.428227160173478438e+01 4.427778241715292040e+01 3.140132154008435705e+01
5.368073386951159165e+01 4.379236911864862236e+01 3.104592720060651700e+01
5.470630579929145654e+01 4.452515490878842286e+01 3.178506684834852081e+01
5.540425665310783643e+01 4.527857272392662935e+01 3.192933615607331888e+01
5.508269335318767901e+01 4.491163733779926304e+01 3.189118904461389192e+01
5.765590631260489118e+01 4.717317869955596876e+01 3.314958135644599224e+01
5.414385544624541780e+01 4.423984424310031471e+01 3.121527292736912074e+01
5.340200376475944921e+01 4.367517643592555032e+01 3.072869944176219192e+01
