# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
9.134423425196017376e+01 7.874257294967161869e-01 2.444187728809078664e+01 5.002309185846168127e+00 3.374366740346259164e+00 6.396035139141730275e-01 1.672670852565026507e+04 0.000000000000000000e+00
7.514121283447363453e+01 3.436551442684461222e-01 1.585920713325617371e+01 3.747528355775268771e+00 5.190991271961911124e+00 3.188405437664264319e+00 1.673014655886731634e+04 0.000000000000000000e+00
5.028829926524686300e+01 8.266063586533323182e-01 3.919585790829098926e+01 3.639158422304364926e+00 1.206844591599863792e+00 4.018860850809404361e+00 1.674373754658828329e+04 0.000000000000000000e+00
6.781007453729243650e+01 2.559706470402529077e-01 1.492498943284649293e+01 3.276708380936997234e+00 5.446466461845824725e+00 4.148507240048584066e+00 1.675200274983208510e+04 0.000000000000000000e+00
5.803496469674616520e+01 2.663144610448919258e-01 1.660041045428980055e+01 7.847118063811956645e+00 5.807847347307582453e+00 6.066094335704090845e+00 1.678414278777872460e+04 0.000000000000000000e+00
5.259435463506363817e+01 6.004578850361057540e-01 2.071866387890878158e+01 5.414199483670930846e+00 2.533598743089184868e+00 4.710860822307230578e+00 1.680159560774176862e+04 0.000000000000000000e+00
6.079135695051032684e+01 7.782620985206989417e-01 1.659380375275056352e+01 5.641736197977351708e-01 3.941372747627377215e+00 9.076166927946851537e-01 1.680993314924256993e+04 0.000000000000000000e+00
9.930890056083808304e+01 3.153099135436803757e-01 2.257950952992129601e+01 7.805494078776238354e-01 4.857953510745168124e+00 5.815596612172526658e-01 1.681282369213715356e+04 0.000000000000000000e+00
8.355483009263157612e+01 2.003035565898316495e-01 3.172120134542467085e+01 3.304194637303410786e+00 4.081950190904417575e+00 1.729142819092825523e+00 1.684677807309372656e+04 0.000000000000000000e+00
5.179837214406543211e+01 8.394490501092445323e-01 2.349454917972176204e+01 1.559882698211461971e+00 2.054128598352105151e+00 4.600394622692648205e+00 1.685391416100428251e+04 0.000000000000000000e+00
5.307449244548416800e+01 6.937521597182366717e-01 1.753410764632051411e+01 7.345263610252742659e+00 3.409094114496430183e+00 4.274709216115996746e+00 1.686710536418090851e+04 0.000000000000000000e+00
8.968956372077369110e+01 5.478283079525453347e-01 1.059173872865005706e+01 2.630725176693226253e+00 5.692735825251014070e+00 2.133475493414930924e+00 1.690709706492603436e+04 0.000000000000000000e+00
9.620589952158438507e+01 5.301587807833421095e-01 2.327584737428254869e+01 7.105945661780322276e+00 4.194394643003438006e+00 5.346369072984545667e+00 1.691995765418166047e+04 0.000000000000000000e+00
7.152231292685476660e+01 5.773984506869895839e-01 3.356646481583148756e+01 3.536955993044634372e+00 4.455198241671715076e-01 3.248065918017920772e+00 1.692244868473390306e+04 0.000000000000000000e+00
9.790210414727704347e+01 8.511063667220525319e-01 7.421565930715349424e+00 4.626345165409118110e+00 5.759780172656567387e+00 1.137822839791911456e+00 1.692622324124212173e+04 0.000000000000000000e+00
