# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
6.300595579129964108e+01 5.998085334544198677e-01 3.195063056706563742e+01 4.120007235333526197e+00 9.731711272784827615e-01 5.212695649083392446e+00 1.978087272033764384e+04 0.000000000000000000e+00
6.271191408091624453e+01 5.801988304363370208e-01 3.374232912626653302e+01 3.458634127837042715e+00 1.014067371642270787e+00 5.143908807067934852e+00 1.978087492185446899e+04 0.000000000000000000e+00
6.622216568675428050e+01 6.636906030145788282e-01 3.098146955717666273e+01 3.946972732536972117e+00 9.865073329618472275e-01 4.655999581461321313e+00 1.978088819701505781e+04 0.000000000000000000e+00
6.992918718368807163e+01 7.282667401582111344e-01 2.774916087601272707e+01 2.788307556762031680e+00 1.043712365027782196e+00 5.310562805497018424e+00 1.978091020443693924e+04 0.000000000000000000e+00
6.701654220321287880e+01 6.506959398266314309e-01 3.042002617744998005e+01 2.118445684429826947e+00 1.130424375764078615e+00 5.685053385536225967e+00 1.978094473046637358e+04 0.000000000000000000e+00
6.810959351595303701e+01 6.696386740013556826e-01 2.814209425444535029e+01 1.948493763722388028e+00 1.126268561027047754e+00 4.921312543042723142e+00 1.978099098482814225e+04 0.000000000000000000e+00
6.220305645376769377e+01 5.702767947880207355e-01 3.392972382533071141e+01 4.806802534054400056e+00 9.934062905473923788e-01 5.160616880033417786e+00 1.978099439114629422e+04 0.000000000000000000e+00
6.492509729551696296e+01 6.192449624121306728e-01 3.152077235523956489e+01 1.950024975739431454e+00 1.092805156331073002e+00 5.937850563238166401e+00 1.978106017454050016e+04 0.000000000000000000e+00
6.901297162424631892e+01 7.112317766186225798e-01 2.972788492245360814e+01 1.989476959394998801e+00 1.067200410190404458e+00 5.471360031412741520e+00 1.978106923420468593e+04 0.000000000000000000e+00
6.971096031065007992e+01 7.156125214347072161e-01 2.745560198987774925e+01 1.629735057947407251e+00 1.111071592411986497e+00 5.112618853095401761e+00 1.978110349683562526e+04 0.000000000000000000e+00
6.856041084208898440e+01 7.108024589030216278e-01 2.894393716046647924e+01 4.063402094344257698e+00 1.033832842651856820e+00 4.762830439302065955e+00 1.978110892580241125e+04 0.000000000000000000e+00
6.381187157199217097e+01 5.876845342458004717e-01 3.066729493986169786e+01 2.242574946464522156e+00 1.072072326798824582e+00 4.790553926972574317e+00 1.978111127832304919e+04 0.000000000000000000e+00
7.049991839497931778e+01 7.311371324470059552e-01 2.840307147780053043e+01 1.841130870650197426e+00 1.034481633403460776e+00 4.982686614449845841e+00 1.978115407887425317e+04 0.000000000000000000e+00
6.719176367162202723e+01 6.882871412821102153e-01 3.056033683835624259e+01 3.090893647241446551e+00 1.029957648039969254e+00 5.380861724865817486e+00 1.978115607703976275e+04 0.000000000000000000e+00
6.907718007040020325e+01 7.030803141199755135e-01 2.897335696280375927e+01 2.588174352012876600e+00 1.027564724849814093e+00 4.626064966002130241e+00 1.978118178409804750e+04 0.000000000000000000e+00
6.243573024404847871e+01 5.763349725645583455e-01 3.271414387713671346e+01 4.570820363468951264e+00 1.019684640975692558e+00 5.419622665444003395e+00 1.978120289823381972e+04 0.000000000000000000e+00
6.784468592078104621e+01 6.809508557864069056e-01 2.969754479428619476e+01 2.985840208197061862e+00 1.046640718530921221e+00 4.431140283907706312e+00 1.978120445455981826e+04 0.000000000000000000e+00
7.014245678391043270e+01 7.298269955746974347e-01 2.911518856851643378e+01 3.895093280794903912e+00 1.026066147912774840e+00 5.206443996411206143e+00 1.978121005064370911e+04 0.000000000000000000e+00
6.655313666168392217e+01 6.656864222879628201e-01 2.998458350314664500e+01 3.448305389531045595e+00 9.840873149913911266e-01 5.182765719101602997e+00 1.978122298610506550e+04 0.000000000000000000e+00
6.527227558235593108e+01 6.385977880622942804e-01 3.168815086627840572e+01 1.713265052944260347e+00 1.062978450115681817e+00 5.480949665925345826e+00 1.978123786299653148e+04 0.000000000000000000e+00
6.546840149409517551e+01 6.234428143169632452e-01 3.106976759725676018e+01 2.064631934371380151e+00 1.065915759787811057e+00 5.425797747185444386e+00 1.978124084944176866e+04 0.000000000000000000e+00
6.754622960119063180e+01 6.773046122656773971e-01 3.029201936854659039e+01 4.381398655746489013e+00 1.003378817056190364e+00 4.826722758858132956e+00 1.978125493055980041e+04 0.000000000000000000e+00
