# Mf af A2220 phi2220 logL logPrior
6.766106515771734564e+01 4.954420980811080066e-01 2.877041778917925896e+00 5.666176339464485956e-01 9.171633463061334623e+04 0.000000000000000000e+00
5.453977569975042172e+01 4.756543384968425769e-01 3.102538181992803068e+00 5.684977913490132373e-01 9.171927856077918841e+04 0.000000000000000000e+00
5.907318706914014683e+01 4.183772382255519506e-01 3.296432099089579459e+00 4.274747041045898754e-01 9.172330537527358683e+04 0.000000000000000000e+00
8.873154137665063956e+01 8.944245058863101727e-01 2.557116743178681872e+00 1.036875285669701885e+00 9.172927048681430460e+04 0.000000000000000000e+00
6.456978508707186393e+01 7.829788381966055200e-01 3.444891022927478730e+00 1.334366822978525047e+00 9.173374682605931594e+04 0.000000000000000000e+00
7.435424403853809849e+01 5.861129531347534227e-01 4.813534993950162821e+00 7.320975748415696760e-01 9.173595158591929066e+04 0.000000000000000000e+00
5.870772970928923229e+01 5.883887863916604788e-01 2.686290497625753559e+00 1.263635548524087548e+00 9.173655391234533454e+04 0.000000000000000000e+00
5.501310930738144123e+01 5.424029519515914943e-01 2.773363182373264291e+00 1.060198836990135174e+00 9.173924019296457118e+04 0.000000000000000000e+00
5.392426581856970813e+01 4.077247418868004125e-01 2.592576968994295683e+00 8.441172886315322366e-01 9.174160582771438931e+04 0.000000000000000000e+00
6.094550728079158119e+01 7.595319927143843186e-01 5.853894592031553046e+00 8.609477636800654254e-01 9.174207590106864518e+04 0.000000000000000000e+00
