# Network	H1	L1	
1.407210080666354379e+01 1.118707130076793277e+01 8.536595154066707991e+00
1.436416145195299698e+01 1.143152019964329646e+01 8.697670960833120191e+00
1.441457527826836937e+01 1.147894902556357088e+01 8.718584158071697843e+00
1.411576032849623452e+01 1.119536894286711792e+01 8.597581281071700943e+00
1.418216791745775041e+01 1.128970106557863673e+01 8.583503753645155498e+00
1.414495737996927360e+01 1.126469837460956747e+01 8.554904430221052181e+00
1.411407679811147453e+01 1.128162360667568365e+01 8.481281310054900047e+00
1.409201259286026975e+01 1.120719769557763712e+01 8.543040368017216224e+00
1.417836912991790221e+01 1.128754225607481310e+01 8.580066491673267848e+00
1.408552066872833208e+01 1.115205594992789706e+01 8.604274553897663935e+00
1.411979633685370850e+01 1.117137746110670093e+01 8.635332895476850013e+00
1.408724607076747759e+01 1.122135421743904438e+01 8.516555136034565265e+00
1.428106695452692421e+01 1.138034789515026723e+01 8.627662206242767695e+00
1.408026090958036036e+01 1.118503372978085153e+01 8.552705288125002525e+00
1.407886644069251680e+01 1.120438371304060787e+01 8.525037587354576729e+00
1.431328296508376674e+01 1.139628082587002744e+01 8.659956846108665118e+00
1.418846193798549749e+01 1.120292640134097439e+01 8.706715351485918575e+00
1.410344907049998575e+01 1.117250685861190540e+01 8.607111372490590995e+00
1.411338480369234460e+01 1.123597969594570323e+01 8.540514673565631654e+00
1.423421399732406556e+01 1.134069087826994071e+01 8.602417016463531851e+00
1.421972466191333062e+01 1.132617507552900271e+01 8.597576845779965282e+00
1.411278091154415470e+01 1.121903172439671970e+01 8.561770390767614813e+00
1.408293932232670009e+01 1.114120741888687860e+01 8.614097585102898691e+00
1.411637531032824810e+01 1.124151153206842402e+01 8.538177227981250894e+00
1.409090767980048575e+01 1.121145745047346765e+01 8.535625406312258079e+00
1.411654796428449643e+01 1.119103249920719456e+01 8.604517303697701180e+00
1.414181555129253987e+01 1.124055028180751670e+01 8.581432074481300631e+00
1.410423888947980409e+01 1.125786505889569789e+01 8.496471559842348142e+00
1.410582262287800326e+01 1.121372384503930064e+01 8.557255950086680940e+00
1.413041357716276991e+01 1.114393817733098579e+01 8.687993425497678501e+00
1.408812668404430113e+01 1.124784538334707840e+01 8.482999923258216057e+00
1.412593148256476816e+01 1.123558671069253911e+01 8.561748157743467758e+00
1.423712821346498814e+01 1.132112260168963225e+01 8.632960257301833806e+00
1.424132694994724879e+01 1.135406680198472174e+01 8.596543511863487197e+00
1.421093935963381050e+01 1.128562716285570566e+01 8.636284908697888341e+00
1.437467243750714019e+01 1.141925922178521802e+01 8.731078198670580548e+00
1.410163151518862890e+01 1.122528625427315063e+01 8.535160215238340342e+00
1.415953814047920822e+01 1.124502254188977979e+01 8.604765446197598422e+00
1.411308965017483175e+01 1.120416638503135687e+01 8.581722151783132801e+00
1.429162526047138115e+01 1.136650722555615900e+01 8.663317267486128515e+00
1.409272646591398193e+01 1.120280198150282835e+01 8.549980526662544378e+00
1.443138343550133662e+01 1.144758631940616489e+01 8.787354284550451311e+00
1.409622014134223811e+01 1.122299371292532477e+01 8.529234103530120237e+00
1.408797991651970349e+01 1.119995205025579743e+01 8.545890954150623386e+00
1.434578835386321671e+01 1.140634652307396202e+01 8.700396685749222314e+00
1.410928808795299361e+01 1.120527499678117778e+01 8.574020211975408756e+00
1.420932312652032969e+01 1.131221449363187226e+01 8.598759617754790696e+00
1.440663653037469416e+01 1.144822039217293863e+01 8.745823344349135553e+00
1.411366434178400198e+01 1.118395688035667490e+01 8.608985401943010984e+00
